FSTANF,FSWAGES,RAWNET,WRK_POOR,REALPROP,FSSLTDED,FSASSET,FSEARN,FSSSI,HWGT,FSNONCIT,TPOV,FSERNDED,FSUNEARN,FSGA,TANF_IND,FSTOTDED,FSGRINC,FSNELDER,FSUSIZE,LIQRESOR,FSNETINC,FSSLTDE2,RAWERND,FSTOTDE2,FSSTDDE2,FSDIS,SHELDED,CERTHHSZ,FSERNDE2,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,803.08317734,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,927.0,0.0,100.0,735.0,842.91896584,0.0,37.0,20.0,771.0,0.0,0.0,1308.0,871.0,0.0,5.0,0.0,0.0,490.0,20.0,871.0,0.0,1.0,927.0,5.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,457.0,0.0,73.0,0.0,870.1960123,0.0,7.0,14.0,0.0,0.0,0.0,628.0,73.0,0.0,1.0,0.0,0.0,0.0,15.0,73.0,0.0,0.0,457.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,735.0,1196.6707345,0.0,74.0,0.0,735.0,0.0,0.0,157.0,735.0,0.0,1.0,0.0,578.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1390.0,474.0,1.0,0.0,517.0,0.0,1390.0,0.0,1076.3004273,0.0,71.0,278.0,47.0,0.0,0.0,963.0,1437.0,0.0,4.0,0.0,474.0,517.0,278.0,963.0,168.0,0.0,517.0,4.0,278.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.19628357,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,472.0,676.0,1.0,0.0,239.0,0.0,472.0,735.0,1225.6824358,0.0,51.0,94.0,735.0,0.0,0.0,530.0,1207.0,0.0,5.0,0.0,677.0,239.0,94.0,530.0,295.0,1.0,239.0,5.0,141.0,1.0,0.0,1.0
0.0,929.0,586.0,1.0,0.0,0.0,0.0,929.0,0.0,1135.1867788,0.0,55.0,185.0,0.0,0.0,0.0,342.0,929.0,0.0,3.0,0.0,587.0,0.0,186.0,342.0,157.0,0.0,0.0,3.0,185.0,1.0,0.0,1.0
0.0,790.0,475.0,1.0,0.0,0.0,0.0,790.0,0.0,1071.3928642,0.0,47.0,158.0,0.0,0.0,0.0,315.0,790.0,0.0,3.0,0.0,475.0,0.0,158.0,315.0,157.0,0.0,0.0,3.0,158.0,1.0,0.0,1.0
0.0,1260.0,339.0,1.0,0.0,392.0,0.0,1260.0,0.0,1034.3006978,0.0,53.0,252.0,0.0,0.0,0.0,921.0,1260.0,0.0,5.0,0.0,339.0,392.0,252.0,921.0,296.0,0.0,392.0,5.0,378.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,348.0,0.0,468.0,0.0,828.19628357,1.0,35.0,93.0,0.0,0.0,0.0,598.0,468.0,0.0,2.0,0.0,0.0,218.0,94.0,468.0,105.0,0.0,348.0,2.0,9.0,1.0,0.0,1.0
0.0,1513.0,761.0,1.0,0.0,292.0,0.0,1513.0,0.0,1257.8670422,0.0,113.0,302.0,0.0,0.0,0.0,751.0,1513.0,0.0,2.0,0.0,762.0,292.0,303.0,751.0,235.0,0.0,292.0,2.0,453.0,1.0,0.0,1.0
0.0,0.0,106.0,0.0,0.0,523.0,0.0,0.0,735.0,930.2373385,0.0,79.0,0.0,786.0,51.0,0.0,680.0,786.0,0.0,1.0,0.0,106.0,523.0,0.0,680.0,236.0,1.0,522.0,1.0,0.0,1.0,0.0,1.0
0.0,2144.0,1019.0,1.0,0.0,60.0,0.0,2144.0,0.0,1377.2283848,0.0,128.0,428.0,0.0,0.0,0.0,1124.0,2144.0,0.0,3.0,0.0,1020.0,60.0,429.0,1124.0,217.0,0.0,61.0,3.0,488.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.1960123,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,110.0,0.0,0.0,535.0,0.0,0.0,0.0,890.11390496,0.0,60.0,0.0,802.0,31.0,0.0,692.0,802.0,0.0,2.0,0.0,110.0,535.0,0.0,692.0,236.0,1.0,534.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.1960123,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.1960123,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.1960123,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,2083.0,241.0,1.0,0.0,517.0,0.0,2083.0,0.0,940.05245982,0.0,124.0,416.0,0.0,0.0,0.0,1842.0,2083.0,0.0,3.0,0.0,241.0,517.0,417.0,1842.0,157.0,0.0,517.0,3.0,416.0,1.0,0.0,1.0
0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.3518221,0.0,90.0,0.0,1202.0,0.0,0.0,157.0,1202.0,2.0,2.0,0.0,1045.0,0.0,0.0,157.0,157.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,281.0,0.0,0.0,414.0,0.0,0.0,0.0,1029.6807881,0.0,86.0,0.0,852.0,0.0,0.0,571.0,852.0,0.0,1.0,0.0,281.0,414.0,0.0,571.0,236.0,1.0,413.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,807.99073779,0.0,1.0,0.0,16.0,0.0,0.0,685.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,517.0,4.0,0.0,1.0,0.0,1.0
0.0,0.0,416.0,0.0,0.0,933.0,0.0,0.0,735.0,1134.177814,0.0,51.0,0.0,1575.0,0.0,0.0,1159.0,1575.0,0.0,7.0,0.0,416.0,933.0,0.0,1159.0,339.0,1.0,933.0,7.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,99.0,0.0,300.0,0.0,870.1960123,0.0,30.0,60.0,0.0,0.0,0.0,316.0,300.0,0.0,1.0,0.0,0.0,83.0,60.0,300.0,220.0,0.0,98.0,1.0,74.0,1.0,0.0,1.0
0.0,0.0,769.0,0.0,0.0,151.0,452.0,0.0,0.0,1204.1759014,0.0,110.0,0.0,1091.0,0.0,0.0,322.0,1091.0,1.0,1.0,226.0,769.0,151.0,0.0,322.0,235.0,0.0,151.0,1.0,0.0,1.0,226.0,1.0
0.0,2408.0,1346.0,1.0,0.0,517.0,0.0,2408.0,0.0,1600.9407381,0.0,107.0,481.0,133.0,0.0,0.0,1195.0,2541.0,0.0,5.0,0.0,1346.0,517.0,482.0,1195.0,197.0,0.0,517.0,5.0,563.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,828.19627678,0.0,5.0,0.0,70.0,0.0,0.0,208.0,70.0,0.0,2.0,0.0,0.0,0.0,0.0,70.0,54.0,0.0,51.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,1078.0,0.0,0.0,312.0,0.0,0.0,735.0,1411.0016325,0.0,94.0,0.0,1586.0,51.0,0.0,508.0,1586.0,0.0,3.0,0.0,1078.0,312.0,0.0,508.0,235.0,1.0,312.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,918.0,0.0,0.0,0.0,1443.0,0.0,0.0,1204.1759014,0.0,109.0,0.0,1075.0,0.0,0.0,157.0,1075.0,1.0,1.0,1443.0,918.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,321.0,0.0,0.0,277.0,0.0,0.0,478.0,1052.196285,0.0,76.0,0.0,755.0,0.0,0.0,434.0,755.0,1.0,1.0,0.0,321.0,277.0,0.0,434.0,235.0,0.0,277.0,1.0,0.0,1.0,0.0,1.0
0.0,1793.0,1054.0,1.0,0.0,181.0,0.0,1793.0,0.0,1439.579665,0.0,76.0,358.0,0.0,0.0,0.0,736.0,1793.0,0.0,5.0,0.0,1057.0,181.0,359.0,736.0,295.0,0.0,184.0,5.0,537.0,1.0,0.0,1.0
0.0,0.0,735.0,0.0,0.0,0.0,31.0,0.0,0.0,1204.1759014,0.0,90.0,0.0,892.0,0.0,0.0,157.0,892.0,0.0,1.0,31.0,735.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,556.0,0.0,0.0,318.0,0.0,0.0,0.0,1183.5366951,0.0,117.0,0.0,1163.0,0.0,0.0,607.0,1163.0,1.0,1.0,0.0,556.0,318.0,0.0,607.0,235.0,0.0,318.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,501.0,870.19600584,0.0,76.0,0.0,755.0,0.0,0.0,765.0,755.0,0.0,1.0,0.0,0.0,598.0,0.0,755.0,225.0,1.0,608.0,1.0,0.0,1.0,0.0,1.0
0.0,2888.0,1790.0,1.0,0.0,275.0,0.0,2888.0,0.0,1850.4875099,0.0,122.0,577.0,0.0,0.0,0.0,1098.0,2888.0,0.0,5.0,0.0,1790.0,275.0,578.0,1098.0,296.0,0.0,275.0,5.0,852.0,1.0,0.0,1.0
0.0,0.0,761.0,0.0,0.0,414.0,0.0,0.0,0.0,1257.8670377,0.0,100.0,0.0,1332.0,0.0,0.0,571.0,1332.0,0.0,2.0,0.0,761.0,414.0,0.0,571.0,236.0,1.0,413.0,2.0,0.0,1.0,0.0,1.0
0.0,600.0,0.0,1.0,0.0,512.0,0.0,600.0,0.0,870.19600584,0.0,61.0,120.0,0.0,0.0,0.0,789.0,600.0,0.0,1.0,0.0,0.0,323.0,120.0,600.0,47.0,0.0,511.0,1.0,0.0,1.0,0.0,1.0
0.0,928.0,172.0,1.0,0.0,414.0,0.0,928.0,0.0,925.76344519,0.0,70.0,185.0,0.0,0.0,0.0,756.0,928.0,0.0,2.0,0.0,172.0,414.0,186.0,756.0,235.0,0.0,414.0,2.0,277.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.19600584,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
367.0,0.0,182.0,0.0,0.0,28.0,0.0,0.0,0.0,931.39231386,0.0,27.0,0.0,367.0,0.0,1.0,185.0,367.0,0.0,2.0,0.0,182.0,28.0,0.0,185.0,185.0,0.0,28.0,2.0,0.0,1.0,0.0,1.0
0.0,2124.0,1248.0,1.0,0.0,254.0,0.0,2124.0,0.0,1546.5282856,3.0,90.0,424.0,0.0,0.0,0.0,875.0,2124.0,0.0,5.0,0.0,1249.0,254.0,425.0,875.0,296.0,0.0,254.0,5.0,636.0,1.0,0.0,1.0
0.0,464.0,713.0,1.0,0.0,504.0,0.0,464.0,0.0,1231.598959,0.0,115.0,92.0,1076.0,0.0,0.0,826.0,1540.0,2.0,2.0,0.0,714.0,504.0,93.0,826.0,235.0,0.0,504.0,2.0,138.0,1.0,0.0,1.0
0.0,0.0,914.0,0.0,0.0,497.0,0.0,0.0,789.0,1342.3001567,0.0,117.0,0.0,1567.0,0.0,0.0,654.0,1567.0,0.0,2.0,0.0,913.0,497.0,0.0,654.0,235.0,1.0,497.0,2.0,0.0,1.0,0.0,1.0
0.0,1436.0,610.0,1.0,0.0,438.0,0.0,1436.0,0.0,1171.55763,0.0,119.0,287.0,149.0,0.0,0.0,975.0,1585.0,0.0,2.0,0.0,610.0,438.0,287.0,975.0,235.0,0.0,438.0,2.0,430.0,1.0,0.0,1.0
0.0,990.0,275.0,1.0,0.0,360.0,0.0,990.0,0.0,983.92847741,0.0,74.0,198.0,0.0,0.0,0.0,715.0,990.0,0.0,2.0,0.0,275.0,360.0,198.0,715.0,236.0,0.0,360.0,2.0,297.0,1.0,0.0,1.0
0.0,1207.0,674.0,1.0,0.0,413.0,0.0,1207.0,0.0,1209.0834597,0.0,111.0,241.0,279.0,0.0,0.0,811.0,1486.0,0.0,2.0,0.0,675.0,413.0,241.0,811.0,235.0,0.0,413.0,2.0,361.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,369.0,870.1960123,0.0,71.0,0.0,702.0,0.0,0.0,717.0,702.0,1.0,1.0,0.0,0.0,495.0,0.0,702.0,221.0,0.0,509.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,393.0,0.0,0.0,185.0,0.0,0.0,735.0,1091.5984066,0.0,74.0,0.0,735.0,0.0,0.0,342.0,735.0,1.0,1.0,0.0,393.0,185.0,0.0,342.0,235.0,0.0,185.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,110.0,0.0,0.0,468.0,0.0,0.0,735.0,932.11362696,0.0,74.0,0.0,735.0,0.0,0.0,625.0,735.0,0.0,1.0,0.0,110.0,468.0,0.0,625.0,235.0,1.0,468.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,314.0,0.0,0.0,264.0,0.0,0.0,735.0,1048.4437029,1.0,74.0,0.0,735.0,0.0,0.0,421.0,735.0,1.0,1.0,0.0,314.0,264.0,0.0,421.0,235.0,0.0,264.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,870.1960123,0.0,61.0,0.0,600.0,0.0,0.0,618.0,600.0,0.0,1.0,0.0,0.0,443.0,0.0,600.0,218.0,0.0,460.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,454.0,0.0,100.0,0.0,803.08317034,0.0,11.0,20.0,83.0,0.0,0.0,631.0,183.0,0.0,3.0,0.0,0.0,6.0,20.0,183.0,0.0,0.0,453.0,3.0,0.0,1.0,0.0,1.0
0.0,922.0,288.0,1.0,0.0,253.0,0.0,922.0,0.0,1006.1563265,0.0,39.0,184.0,0.0,0.0,0.0,634.0,922.0,0.0,5.0,0.0,288.0,253.0,184.0,634.0,296.0,0.0,253.0,5.0,276.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,828.19628357,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,2.0,0.0,1.0,0.0,1.0
0.0,651.0,364.0,1.0,0.0,0.0,0.0,651.0,0.0,1076.5880765,0.0,66.0,130.0,0.0,0.0,0.0,287.0,651.0,0.0,1.0,0.0,364.0,0.0,130.0,287.0,157.0,0.0,0.0,1.0,130.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,828.19628357,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,2.0,0.0,1.0,0.0,1.0
505.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,803.08317734,1.0,30.0,0.0,505.0,0.0,1.0,522.0,505.0,0.0,3.0,0.0,0.0,348.0,0.0,505.0,218.0,0.0,365.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,560.0,0.0,0.0,118.0,0.0,0.0,735.0,1143.4132568,0.0,63.0,0.0,835.0,0.0,0.0,275.0,835.0,0.0,2.0,0.0,560.0,118.0,0.0,275.0,235.0,1.0,118.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,870.19600584,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,389.0,0.0,0.0,208.0,0.0,0.0,350.0,1091.5984066,0.0,77.0,0.0,758.0,0.0,0.0,365.0,758.0,1.0,1.0,0.0,393.0,208.0,0.0,365.0,236.0,0.0,209.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1055.0,0.0,0.0,265.0,0.0,0.0,0.0,1397.8675922,0.0,88.0,0.0,1476.0,0.0,0.0,422.0,1476.0,0.0,3.0,0.0,1054.0,265.0,0.0,422.0,236.0,0.0,264.0,3.0,0.0,1.0,0.0,1.0
0.0,462.0,120.0,1.0,0.0,0.0,0.0,462.0,0.0,939.61879512,0.0,47.0,92.0,0.0,0.0,0.0,341.0,462.0,0.0,1.0,0.0,121.0,0.0,92.0,341.0,157.0,0.0,0.0,1.0,92.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,828.19628357,1.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,2.0,0.0,1.0,0.0,1.0
436.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,803.08317734,0.0,26.0,0.0,436.0,0.0,1.0,475.0,436.0,0.0,3.0,0.0,0.0,279.0,0.0,436.0,197.0,0.0,317.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,864.5889793,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,5.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,457.0,0.0,192.0,0.0,1086.5728611,0.0,14.0,38.0,0.0,0.0,0.0,652.0,192.0,0.0,2.0,0.0,0.0,0.0,38.0,192.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,517.0,0.0,105.0,0.0,1086.5728611,0.0,8.0,21.0,0.0,0.0,0.0,695.0,105.0,0.0,2.0,0.0,0.0,0.0,21.0,105.0,0.0,0.0,517.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,725.0,1171.1039922,0.0,78.0,0.0,776.0,51.0,0.0,980.0,776.0,0.0,1.0,0.0,0.0,619.0,0.0,776.0,32.0,1.0,822.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,709.0,0.0,0.0,335.0,5.0,0.0,0.0,1246.123899,0.0,129.0,0.0,1275.0,0.0,0.0,566.0,1275.0,1.0,1.0,5.0,709.0,335.0,0.0,566.0,235.0,0.0,335.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1171.1039922,0.0,14.0,0.0,134.0,0.0,0.0,207.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,134.0,1.0,50.0,1.0,0.0,1.0,0.0,1.0
0.0,65.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,1171.1039922,0.0,7.0,13.0,0.0,0.0,0.0,186.0,65.0,0.0,1.0,0.0,0.0,0.0,157.0,65.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,3351.0,2455.0,1.0,0.0,0.0,0.0,3351.0,0.0,1037.7523598,0.0,109.0,670.0,0.0,0.0,0.0,896.0,3351.0,0.0,7.0,0.0,2455.0,0.0,670.0,896.0,226.0,0.0,0.0,7.0,670.0,1.0,0.0,1.0
0.0,0.0,40.0,0.0,0.0,558.0,0.0,0.0,315.0,1176.161514,0.0,76.0,0.0,755.0,0.0,0.0,715.0,755.0,0.0,1.0,0.0,40.0,558.0,0.0,715.0,235.0,1.0,558.0,1.0,0.0,1.0,0.0,1.0
0.0,1383.0,624.0,1.0,0.0,325.0,0.0,1383.0,0.0,1165.8073695,0.0,104.0,276.0,0.0,0.0,0.0,758.0,1383.0,0.0,2.0,0.0,625.0,325.0,277.0,758.0,235.0,0.0,325.0,2.0,414.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,3.0,0.0,25.0,0.0,0.0,157.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1730.0,1623.0,1.0,0.0,598.0,0.0,1730.0,1032.0,1069.8400728,0.0,117.0,346.0,1032.0,0.0,0.0,1141.0,2762.0,0.0,5.0,0.0,1621.0,598.0,346.0,1141.0,296.0,1.0,597.0,5.0,519.0,1.0,0.0,1.0
0.0,0.0,152.0,0.0,0.0,561.0,0.0,0.0,0.0,1190.4911591,0.0,88.0,0.0,870.0,0.0,0.0,718.0,870.0,0.0,1.0,0.0,152.0,561.0,0.0,718.0,236.0,1.0,560.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,339.0,0.0,0.0,326.0,0.0,0.0,0.0,1214.0929275,0.0,83.0,0.0,822.0,0.0,0.0,483.0,822.0,0.0,1.0,0.0,339.0,326.0,0.0,483.0,236.0,1.0,325.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,283.0,0.0,0.0,295.0,0.0,0.0,735.0,1206.928105,0.0,74.0,0.0,735.0,0.0,0.0,452.0,735.0,1.0,1.0,0.0,283.0,295.0,0.0,452.0,235.0,0.0,295.0,1.0,0.0,1.0,0.0,1.0
0.0,1032.0,429.0,1.0,0.0,228.0,0.0,1032.0,0.0,986.20860363,0.0,51.0,206.0,0.0,0.0,0.0,602.0,1032.0,0.0,4.0,0.0,430.0,228.0,206.0,602.0,252.0,0.0,228.0,4.0,309.0,1.0,0.0,1.0
0.0,0.0,186.0,0.0,0.0,443.0,0.0,0.0,735.0,1194.7057606,0.0,79.0,0.0,786.0,51.0,0.0,600.0,786.0,0.0,1.0,0.0,186.0,443.0,0.0,600.0,236.0,1.0,442.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,50.0,0.0,60.0,0.0,1171.1039922,1.0,6.0,12.0,0.0,0.0,0.0,219.0,60.0,0.0,1.0,0.0,0.0,0.0,12.0,60.0,22.0,0.0,50.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,174.0,0.0,0.0,517.0,0.0,0.0,0.0,954.17763216,0.0,42.0,0.0,859.0,0.0,0.0,685.0,859.0,0.0,4.0,0.0,174.0,517.0,0.0,685.0,168.0,0.0,517.0,4.0,0.0,1.0,0.0,1.0
0.0,276.0,0.0,1.0,0.0,386.0,0.0,276.0,0.0,931.84024416,0.0,18.0,55.0,90.0,0.0,0.0,609.0,366.0,0.0,4.0,0.0,0.0,143.0,55.0,366.0,9.0,0.0,385.0,4.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1676.0,2317.0,1.0,0.0,163.0,0.0,1676.0,0.0,1157.5037842,0.0,127.0,335.0,1335.0,0.0,0.0,695.0,3011.0,0.0,5.0,0.0,2316.0,163.0,335.0,695.0,296.0,0.0,162.0,5.0,498.0,1.0,0.0,1.0
0.0,0.0,764.0,0.0,0.0,0.0,140.0,0.0,0.0,1246.123899,0.0,93.0,0.0,921.0,0.0,0.0,157.0,921.0,1.0,1.0,140.0,764.0,0.0,0.0,157.0,157.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,542.0,0.0,0.0,36.0,0.0,0.0,735.0,1239.8019968,0.0,74.0,0.0,735.0,0.0,0.0,193.0,735.0,0.0,1.0,0.0,542.0,36.0,0.0,193.0,193.0,1.0,36.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,168.0,0.0,0.0,517.0,0.0,0.0,0.0,1189.2267786,0.0,83.0,0.0,817.0,0.0,0.0,674.0,817.0,0.0,1.0,0.0,143.0,517.0,0.0,674.0,157.0,0.0,517.0,1.0,0.0,1.0,0.0,1.0
0.0,1624.0,614.0,1.0,0.0,517.0,0.0,1624.0,0.0,1009.8103721,0.0,80.0,324.0,0.0,0.0,0.0,1009.0,1624.0,0.0,4.0,0.0,615.0,517.0,325.0,1009.0,178.0,0.0,517.0,4.0,412.0,1.0,0.0,1.0
0.0,370.0,139.0,1.0,0.0,0.0,0.0,370.0,0.0,1104.2741874,0.0,28.0,74.0,0.0,0.0,0.0,231.0,370.0,0.0,2.0,0.0,139.0,0.0,74.0,231.0,157.0,0.0,0.0,2.0,74.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1171.1039922,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,1.0,0.0,1.0
0.0,3211.0,1969.0,1.0,0.0,448.0,0.0,3211.0,0.0,1032.9339388,0.0,121.0,642.0,75.0,0.0,0.0,1316.0,3286.0,0.0,6.0,0.0,1970.0,448.0,642.0,1316.0,339.0,0.0,448.0,6.0,963.0,1.0,0.0,1.0
0.0,0.0,458.0,0.0,0.0,15.0,0.0,0.0,235.0,1229.265493,0.0,64.0,0.0,630.0,0.0,0.0,172.0,630.0,0.0,1.0,0.0,458.0,15.0,0.0,172.0,172.0,1.0,14.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0583152,0.0,73.0,0.0,1221.0,0.0,0.0,256.0,1221.0,0.0,3.0,0.0,965.0,0.0,0.0,256.0,157.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8348714,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,21.0,0.0,0.0,498.0,0.0,0.0,0.0,1174.0542132,0.0,78.0,0.0,775.0,0.0,0.0,754.0,775.0,0.0,1.0,0.0,21.0,498.0,0.0,754.0,236.0,1.0,497.0,1.0,0.0,1.0,0.0,1.0
0.0,307.0,0.0,1.0,0.0,413.0,0.0,307.0,0.0,1005.8348714,0.0,18.0,61.0,0.0,0.0,0.0,631.0,307.0,0.0,3.0,0.0,0.0,89.0,61.0,307.0,0.0,0.0,413.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,735.0,1244.4380584,0.0,74.0,0.0,735.0,0.0,0.0,157.0,735.0,0.0,1.0,0.0,578.0,0.0,0.0,157.0,157.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
